date,adjclose_petro,variation,oscilation,MM7_petro,MM14_petro,adjclose_barril,MM7_barril,MM14_barril,adjclose_dolar,MM7_dolar,MM14_dolar,adjclose_b3,MM7_b3,MM14_b3
2022-08-23,24.439973831176758,3.178033044451256,1,23.751920700073242,22.72614942278181,100.22000122070312,95.87142835344586,96.30357142857143,5.156099796295166,5.138391222272601,5.150831324713571,12.058857917785645,12.37346008845738,12.166265555790492
2022-08-24,24.58614730834961,0.5980917908610328,1,23.95238549368722,23.02805519104004,101.22000122070312,96.74571446010044,96.81071417672294,5.103499889373779,5.142476899283273,5.1380313123975485,12.087961196899414,12.270902224949428,12.205071244921003
2022-08-25,24.323036193847656,-1.070160001899112,0,24.084984643118723,23.283111027308873,99.33999633789062,97.74571446010044,97.1264283316476,5.110099792480469,5.144548279898507,5.130817004612514,12.388705253601074,12.22239521571568,12.253578322274345
2022-08-26,24.58614730834961,1.0817363112278988,1,24.17686435154506,23.48214394705636,100.98999786376953,98.79428536551339,97.43642807006836,5.108699798583984,5.139828409467425,5.126824140548706,12.058857917785645,12.161415236336845,12.252192429133824
2022-08-29,25.2000675201416,2.497016730976398,1,24.28753743852888,23.69952256338937,105.08999633789062,100.00857107979911,98.06357084001813,5.0625,5.125185557774135,5.12342415537153,11.97154426574707,12.090733391898018,12.258429050445557
2022-08-30,23.701805114746094,-5.945469805578874,0,24.360623495919363,23.8149836403983,99.30999755859375,100.37857055664062,98.1999991280692,5.027200222015381,5.105214187077114,5.116531303950718,11.826022148132324,12.04638399396624,12.245955739702497
2022-08-31,24.2864933013916,2.466850874078541,1,24.446238654000418,24.00876603807722,96.48999786376953,100.37999834333148,97.9778562273298,5.1219000816345215,5.098571368626186,5.118545600346157,11.496175765991211,11.984017780848912,12.225167138235909
2022-09-01,24.739625930786133,1.8657803898291414,1,24.489046096801758,24.1204833984375,92.36000061035156,99.25714111328125,97.56428473336356,5.181700229644775,5.102228573390415,5.1203098978315085,11.738710403442383,11.938282421657018,12.155871255057198
2022-09-02,24.425355911254883,-1.2703103127366666,0,24.466075897216797,24.20923069545201,93.0199966430664,98.08571188790458,97.4157131740025,5.2403998374938965,5.121785708836147,5.13213130405971,12.26258659362793,11.963228906903948,12.117065565926689
2022-09-06,23.460620880126953,-3.9497276298987027,0,24.311551230294363,24.244207790919713,92.83000183105469,97.1557126726423,97.45071356637138,5.153900146484375,5.13694293158395,5.138385670525687,12.020051956176758,11.968772615705218,12.065093926021031
2022-09-08,23.241363525390625,-0.9345760960744909,0,24.031736373901367,24.159636906215123,89.1500015258789,93.02285657610211,96.51571382795062,5.246699810028076,5.194685731615339,5.149949959346226,12.611835479736328,12.060242789132255,12.075488090515137
2022-09-09,23.234054565429688,-0.03144806866840488,0,23.964914866856166,24.162769181387766,92.83999633789062,92.09857068743024,96.23857062203544,5.2133002281188965,5.207742895398821,5.153157132012503,12.563329696655273,12.165572438921247,12.105978216443743
2022-09-12,23.007488250732422,-0.975147553601674,0,23.78219985961914,24.11421925680978,94.0,91.74285670689174,96.06142752511161,5.146299839019775,5.202685696738107,5.152457135064261,12.85437297821045,12.359600612095424,12.171809196472168
2022-09-13,22.4008731842041,-2.636598397519596,0,23.448092324393137,23.968569210597447,93.16999816894531,91.8585706438337,95.55785587855748,5.0920000076293945,5.181485721043178,5.151635714939663,12.495421409606934,12.467702184404645,12.20299230303083
2022-09-14,22.7443790435791,1.5334485247531449,1,23.207952771868026,23.83701433454241,94.0999984741211,92.01285661969867,95.04928425380162,5.189799785614014,5.184171404157366,5.157328571592059,12.398406028747559,12.487104960850306,12.225166933877128
2022-09-15,22.70052719116211,-0.19280303205011506,0,22.969900948660715,23.721120834350586,90.83999633789062,91.72857012067523,94.44214139665876,5.162700176239014,5.185428551265171,5.1611857414245605,12.184974670410156,12.446913174220494,12.21061474936349
2022-09-16,22.495885848999023,-0.9014827736809505,0,22.832081658499582,23.571816444396973,91.3499984741211,92.20714133126395,93.75357001168388,5.246099948883057,5.1852713993617465,5.174300023487636,12.010350227355957,12.44552721296038,12.207149914332799
2022-09-19,22.854005813598633,1.5919353743322207,1,22.776744842529297,23.404240608215332,92.0,92.61428397042411,92.81857027326312,5.250699996948242,5.185842854636056,5.190264293125698,12.825268745422363,12.476017679486956,12.268130234309606
2022-09-20,22.72245216369629,-0.5756262205204643,0,22.70365878513881,23.334286825997488,90.62000274658203,92.2971420288086,92.19785635811942,5.170899868011475,5.179785660334995,5.193764277866909,13.232728958129883,12.5716461454119,12.368609292166573
2022-09-21,22.780921936035156,0.25732157743205697,1,22.67129216875349,23.226746014186315,89.83000183105469,91.70142800467355,91.72214235578265,5.141499996185303,5.179099968501499,5.190892832619803,12.922282218933105,12.581347465515137,12.47047403880528
2022-09-22,23.343685150146484,2.4703267747085533,1,22.805979592459543,23.12703595842634,90.45999908447266,91.31428527832031,91.586427961077,5.170400142669678,5.190299987792969,5.185892854418073,13.03869915008545,12.658958571297783,12.563330377851214
2022-09-23,21.8819637298584,-6.261742355100752,0,22.682777404785156,22.94536508832659,86.1500015258789,90.17857142857143,91.09571402413505,5.115499973297119,5.179685728890555,5.18192856652396,13.07079029083252,12.755013465881348,12.621059213365827
2022-09-26,21.406904220581055,-2.171009490474185,0,22.497974123273575,22.733937535967147,84.05999755859375,89.21000017438617,90.4692851475307,5.258800029754639,5.193414279392788,5.1894214153289795,12.563187599182129,12.809043884277344,12.627978529248919
2022-09-27,21.684629440307617,1.297362836143079,1,22.382080350603378,22.60708100455148,86.2699966430664,88.48428562709263,90.34571347917829,5.389400005340576,5.2138857160295755,5.199578557695661,12.44604778289795,12.871286392211914,12.658406802586146
2022-09-28,21.39228630065918,-1.3481583370063333,0,22.17326327732631,22.475004059927805,89.31999969482422,88.10142844063895,90.35785620553153,5.3780999183654785,5.232085704803467,5.208964279719761,12.54366397857666,12.831057139805385,12.653537409646171
2022-09-29,21.421520233154297,0.13665641944131668,1,21.987415858677455,22.345537321908132,88.48999786376953,87.7971420288086,90.0471420288086,5.374199867248535,5.2611285618373325,5.220457111086164,12.2996244430542,12.697756494794573,12.634701320103236
2022-09-30,21.77964210510254,1.6717855131213932,1,21.84437588282994,22.257834025791713,87.95999908447266,87.52999877929688,89.61571339198521,5.396200180053711,5.2975143023899625,5.238307135445731,12.738896369934082,12.671558516366142,12.626452990940638
2022-10-03,23.519092559814453,7.986588789282245,1,21.869434084211075,22.33770683833531,88.86000061035156,87.30142756870815,89.30785642351422,5.414299964904785,5.332357134137835,5.261328560965402,13.54910945892334,12.744474274771553,12.701716423034668
2022-10-04,22.927093505859375,-2.517099894264574,0,22.0187383379255,22.35075787135533,91.80000305175781,88.1085706438337,89.14357103620257,5.16349983215332,5.3392142568315775,5.259449992861066,14.134804725646973,12.896476336887904,12.825744901384626
2022-10-05,23.789506912231445,3.7615470367042603,1,22.359110151018417,22.428542137145996,93.37000274658203,89.43857138497489,89.32428577968052,5.17579984664917,5.327357087816511,5.260385683604649,14.37884521484375,13.155855996268135,12.98244994027274
2022-10-06,24.60076332092285,3.4101438574764886,1,22.77570070539202,22.578890527997697,94.41999816894531,90.6028573172433,89.54357147216797,5.195199966430664,5.299614225115095,5.2567499705723355,14.476462364196777,13.445915222167969,13.158600807189941
2022-10-07,24.578840255737305,-0.08911538597219382,0,23.23092269897461,22.70209298815046,97.91999816894531,91.83142852783203,89.9664284842355,5.220099925994873,5.277042797633579,5.2545642512185236,14.447176933288574,13.717845644269671,13.274451392037529
2022-10-10,24.301111221313477,-1.129951745217106,0,23.642292840140207,22.81485434940883,96.19000244140625,92.93142918178013,90.36428560529437,5.198400020599365,5.251928533826556,5.256528547831944,14.486224174499512,14.030217034476143,13.363986764635358
2022-10-11,24.118396759033203,-0.7518769846212692,0,23.97640064784459,22.910388265337264,94.29000091552734,93.83571515764508,90.68285696847099,5.186800003051758,5.222014222826276,5.25976426260812,14.007905006408691,14.211503982543945,13.441531249455043
2022-10-13,24.805404663085938,2.8484808128692363,1,24.160159519740514,23.014796801975795,94.56999969482422,94.7442855834961,91.4264281136649,5.291500091552734,5.222842829568045,5.281028543199811,13.568632125854492,14.214292934962682,13.479383604867119
2022-10-14,24.425355911254883,-1.5321207494615963,0,24.374197006225586,23.196467672075546,91.62999725341797,94.49571337018695,91.96714237758091,5.259799957275391,5.234842845371792,5.281099966594151,13.558871269226074,14.132016726902553,13.514246531895228
2022-10-17,24.403430938720703,-0.08976316502342652,0,24.461900438581193,23.410505294799805,91.62000274658203,94.09571402413505,92.34928567068917,5.327400207519531,5.253728594098773,5.276671409606934,13.81267261505127,14.051134926932198,13.603495461600167
2022-10-18,25.002737045288086,2.4558272485221355,1,24.519325256347656,23.647512980869838,90.02999877929688,92.96857125418526,92.39999989100865,5.2773590087890625,5.26190846306937,5.269475630351475,13.666248321533203,13.935390063694545,13.690652642931257
2022-10-19,25.887075424194336,3.5369662821491232,1,24.70621599469866,23.968569346836635,92.41000366210938,92.42857142857143,92.68000030517578,5.239799976348877,5.267822742462158,5.259875638144357,13.91028881072998,13.858691760471888,13.78826870237078
2022-10-20,26.654481887817383,2.9644386283427693,1,25.04241180419922,24.342352322169713,92.37999725341797,92.1557137625558,92.99571446010044,5.269199848175049,5.279594148908343,5.25080418586731,13.666248321533203,13.741552352905273,13.88588469369071
2022-10-21,27.568058013916016,3.4274765870282664,1,25.535220554896764,24.755810601370676,93.5,92.3057141985212,93.32714298793248,5.216599941253662,5.2688084329877585,5.236682755606515,14.281229972839355,13.780598776681083,13.996051379612513
2022-10-24,25.031970977783203,-9.19936774238006,0,25.56758717128209,24.8638733455113,93.26000213623047,92.11857169015067,93.43142863682338,5.163400173187256,5.2505084446498325,5.236675637108939,13.705294609069824,13.800121988568987,14.007207461765834
2022-10-25,24.50575065612793,-2.1021929200953138,0,25.57907213483538,24.976634570530482,93.5199966430664,92.38857160295758,93.44214248657227,5.30620002746582,5.2571370261056085,5.2459899357387,13.519824981689453,13.794543947492327,13.96328033719744
2022-10-26,23.906444549560547,-2.4455733471584917,0,25.508074079241073,24.984987258911133,95.69000244140625,92.97000013078961,93.53285707746234,5.315199851989746,5.255394118172782,5.254561356135777,12.86579704284668,13.659276008605957,13.855205467769078
2022-10-27,24.089160919189453,0.764297548512971,1,25.377563204084122,24.94844423021589,96.95999908447266,93.96000017438617,93.46428571428571,5.383900165557861,5.270614283425467,5.266261373247419,13.54910945892334,13.642541885375977,13.78896597453526
2022-10-28,23.80412483215332,-1.183254526765487,0,25.07999883379255,24.893107414245605,95.7699966430664,94.43999917166573,93.43428530011859,5.339200019836426,5.284814289637974,5.2763185160500665,13.841957092285156,13.632780211312431,13.745735985892159
2022-10-31,21.786949157714844,-8.474059385345623,0,24.384637015206472,24.713524409702845,94.83000183105469,94.78999982561383,93.47285679408482,5.28849983215332,5.287571430206299,5.283582789557321,14.681456565856934,13.777809960501534,13.759681156703405
2022-11-01,21.823495864868164,0.16774586881695974,1,23.56398527962821,24.549602917262487,94.6500015258789,94.95428575788226,93.62999997820172,5.178800106048584,5.282171453748431,5.275489943368094,14.75954818725586,13.846141133989606,13.813369955335345
2022-11-03,21.889270782470703,0.3013949644448344,1,23.11502810886928,24.341307640075684,94.66999816894531,95.53285762241909,93.96071461268834,5.142600059509277,5.255799974714007,5.256468500409808,15.013350486755371,14.033006259373256,13.916564123971122
2022-11-04,20.683351516723633,-5.5091797151725626,0,22.56897108895438,24.07402161189488,98.56999969482422,95.9442858014788,94.45714296613421,5.1149001121521,5.2271857261657715,5.241289922169277,15.228105545043945,14.27704633985247,14.035795143672399
2022-11-07,19.842863082885742,-4.063598847402994,0,21.98845945085798,23.748266765049525,97.91999816894531,96.08142852783203,95.02071435110909,5.078132152557373,5.183504581451416,5.227059432438442,14.935256958007812,14.572683470589775,14.115979739597865
2022-11-08,19.98903465270996,0.7366455597342281,1,21.402727127075195,23.39014516557966,95.36000061035156,96.02285766601562,95.23142841884068,5.153326988220215,5.156951291220529,5.220882790429251,14.964542388916016,14.774888174874443,14.208715030125209
2022-11-09,19.660144805908203,-1.645351326444222,0,20.81072998046875,22.94536440713065,92.6500015258789,95.71142905099052,95.25071443830218,5.14300012588501,5.136165618896484,5.211868524551392,14.876688003540039,14.922706876482282,14.277743543897357
2022-11-10,19.090076446533203,-2.899614244975879,0,20.425462450299943,22.40504973275321,93.66999816894531,95.57142857142857,95.26285716465541,5.185200214385986,5.137079920087542,5.209625686917986,12.992697715759277,14.681455612182617,14.229632786342076
2022-11-11,19.72592544555664,3.3307828850465793,1,20.125809533255442,21.844897406441824,95.98999786376953,95.5471420288086,95.45785685947963,5.341579914093018,5.165534223828997,5.222352811268398,12.280099868774414,14.327248709542411,14.086694921766009
2022-11-14,20.244836807250977,2.6306059156845363,1,19.89089039393834,21.50295925140381,93.13999938964844,95.32857077462333,95.4307141985212,5.279058933258057,5.185028348650251,5.220414161682129,12.172722816467285,13.921444756644112,13.977225508008685
2022-11-16,19.842863082885742,-1.985561692555915,0,19.77082061767578,21.16989585331508,92.86000061035156,93.93285696847099,95.00714274815151,5.331699848175049,5.252152306692941,5.217828444072178,12.104391098022461,13.475199835641044,13.876123087746757
2022-11-17,19.850170135498047,0.036824588174511064,1,19.77186448233468,20.88016196659633,89.77999877929688,93.13571384974888,94.57928575788226,5.39900016784668,5.287248475211007,5.222099883215768,11.372270584106445,12.966201782226562,13.769442626408168
2022-11-18,19.513975143432617,-1.693663025407588,0,19.703998838152206,20.5533629826137,87.62000274658203,92.41714259556362,94.06428582327706,5.422100067138672,5.327119895390102,5.231642757143293,11.587024688720703,12.483699253627233,13.629293714250837
2022-11-21,19.57244300842285,0.29962047486726817,1,19.691470009940012,20.25109999520438,87.44999694824219,91.52857099260602,93.5499997820173,5.38129997253418,5.355134146554129,5.246107033320835,11.762735366821289,12.038848876953125,13.480777876717704
2022-11-22,19.487993240356445,-0.43147280096850205,0,19.748315266200475,20.08688885825021,88.36000061035156,90.43857138497489,92.99285670689174,5.318600177764893,5.351851327078683,5.25869277545384,11.7041654586792,11.8547728402274,13.26811422620501
2022-11-23,19.579879760742188,0.47150324434359625,1,19.72745159694127,19.926630565098353,85.41000366210938,89.33428628104073,92.33142852783203,5.357699871063232,5.363085746765137,5.274057047707694,11.7041654586792,11.772496495928083,13.049872602735247
2022-11-25,19.93071174621582,1.7917984674096665,1,19.74166543143136,19.756243024553573,83.62999725341797,87.87285723005023,91.26428549630302,5.320000171661377,5.3652858052934915,5.308719055993216,11.762735366821289,11.750184331621442,12.612692083631243
2022-11-28,20.348371505737305,2.095558677681364,1,19.812837055751256,19.79235076904297,83.19000244140625,86.49142892020089,90.21214294433594,5.4085001945495605,5.366642951965332,5.326945713588169,11.792020797729492,11.810148647853307,12.388175215039935
2022-11-29,21.200395584106445,4.187185584501973,1,20.053754261561803,19.878876549857004,83.02999877929688,85.52714320591518,89.33142852783203,5.364699840545654,5.358442919594901,5.3427814074925015,12.250815391540527,11.904975891113281,12.194337572370257
2022-11-30,22.26960563659668,5.043349536797326,1,20.439063208443777,20.065266609191895,85.43000030517578,85.21428571428571,88.81571415492466,5.268199920654297,5.342285769326346,5.348709957940238,12.42652416229248,11.99980286189488,12.019325869424003
2022-12-01,21.37581443786621,-4.013502588755591,0,20.708751950945175,20.228533608572825,86.87999725341797,85.13285718645368,88.33071408952985,5.181589126586914,5.322712762015207,5.337282044546945,12.114152908325195,12.058372497558594,11.956572668892997
2022-12-02,21.643115997314453,1.2504859649919542,1,21.00349998474121,20.365475790841238,85.56999969482422,84.73428562709263,87.58642850603376,5.183599948883057,5.297841344560895,5.330463545663016,12.397238731384277,12.15738296508789,11.964939730507988
2022-12-05,21.4008731842041,-1.1192603372842003,0,21.166984013148717,20.448049817766464,82.68000030517578,84.3442851475307,86.83928571428571,5.2179999351501465,5.277798448290143,5.322377817971366,11.8603515625,12.086262702941895,11.942627498081752
2022-12-06,21.417579650878906,0.0780644160217614,1,21.37939371381487,20.560529572623118,79.3499984741211,83.73285675048828,85.80285699026925,5.28000020980835,5.272084168025425,5.318684986659458,11.889636039733887,12.104391370500837,11.92728785106114
2022-12-07,21.175336837768555,-1.1310466311276746,0,21.497531618390763,20.65518433707101,77.16999816894531,82.87285614013672,84.6821425301688,5.234000205993652,5.247155598231724,5.306899275098528,11.957966804504395,12.128097942897252,11.96912329537528
2022-12-08,20.69920539855957,-2.2485188446199844,0,21.425933020455496,20.73984364100865,76.1500015258789,81.88999938964844,83.7085712977818,5.203999996185303,5.224198477608817,5.291320698601859,11.460124969482422,12.015142168317523,11.960059029715401
2022-12-09,20.640731811523438,-0.2824919406819393,0,21.19323675973075,20.816149984087264,76.0999984741211,80.55714198521206,82.88571384974888,5.224299907684326,5.217927047184536,5.280106408255441,11.460124969482422,11.877085140773229,11.938444001334053
2022-12-12,19.972476959228516,-3.2375540673506786,0,20.99275997706822,20.850755964006698,77.98999786376953,79.28714207240513,82.2099996294294,5.235000133514404,5.22555719103132,5.274134976523263,11.17703914642334,11.74321174621582,11.900792121887207
2022-12-13,19.479639053344727,-2.4675853019625937,0,20.683691842215403,20.843595913478307,80.68000030517578,78.58857073102679,81.66142817905971,5.321300029754639,5.245228631155832,5.271534987858364,11.118470191955566,11.560530526297432,11.858956745692662
2022-12-14,17.934297561645508,-7.933111529773839,0,20.18846675327846,20.677725383213588,82.69999694824219,78.59142739432198,81.46785627092633,5.292799949645996,5.255914347512381,5.266856397901263,11.49917221069336,11.508933476039342,11.797598089490618
2022-12-15,18.410430908203125,2.6548759153850687,1,19.758874075753347,20.56913389478411,81.20999908447266,78.85714176722935,81.29499925885882,5.277200222015381,5.255514349256243,5.263799258640835,11.255130767822266,11.418289865766253,11.761340618133545
2022-12-16,18.41878318786621,0.0453671057713434,1,19.36508069719587,20.43130615779332,79.04000091552734,79.12428501674107,80.9985705784389,5.311800003051758,5.26662860597883,5.256892102105277,11.089184761047363,11.294178145272392,11.711138044084821
2022-12-19,18.694438934326172,1.4966012881977742,1,19.07868548801967,20.252309254237584,79.80000305175781,79.64571380615234,80.76785659790039,5.306509017944336,5.281272751944406,5.252735614776611,11.801782608032227,11.342986379350934,11.679064273834229
2022-12-20,19.270809173583984,3.083110658108601,1,18.88298225402832,20.038109506879533,79.98999786376953,80.20142800467355,80.37928499494281,5.291600227355957,5.2908870833260675,5.254407065255301,12.319146156311035,11.465703691755023,11.671394416264125
2022-12-21,19.68846893310547,2.167318226024495,1,18.842409678867885,19.917584827968053,82.19999694824219,80.8028564453125,80.04499925885882,5.198400020599365,5.285658495766776,5.255607843399048,12.260577201843262,11.620494842529297,11.681853294372559
2022-12-22,20.039302825927734,1.781925725226663,1,18.922361646379745,19.803026744297572,80.9800033569336,80.84571402413505,79.71714237758091,5.199900150299072,5.268315655844552,5.256772143500192,12.026299476623535,11.750184740339007,11.65535763331822
2022-12-23,20.98321533203125,4.710306113455398,1,19.35792132786342,19.77319404057094,83.91999816894531,81.01999991280692,79.80571365356445,5.165599822998047,5.25014420918056,5.25302927834647,13.057395935058594,11.97278812953404,11.74086080278669
2022-12-27,20.97486114501953,-0.03981366477694426,0,20.069136210850306,19.717108454023087,84.33000183105469,81.46571459089007,80.16142817905971,5.21750020980835,5.22054420198713,5.24358640398298,12.666162490844727,12.46531799861363,11.87974807194301
2022-12-28,20.715911865234375,-1.234569697481136,0,20.35791805812291,19.71830177307129,83.26000213623047,82.06857190813336,80.59642846243722,5.292300224304199,5.218514374324253,5.2498935631343295,13.10629940032959,12.651677540370397,11.997331959860665
2022-12-29,20.465316772460938,-1.2096744493009237,0,20.528562000819615,19.705772127423966,82.26000213623047,82.42000034877232,81.03285707746234,5.2667999267578125,5.214971474238804,5.252929278782436,12.920463562011719,12.737580026899066,12.101641859327044
2023-01-03,18.661027908325195,-8.816325123115975,0,20.254100254603795,19.58823095049177,82.0999984741211,83.25142996651786,82.02714320591518,5.360130786895752,5.267304420471191,5.2587243148258755,11.636853218078613,12.650407791137695,12.20029626573835
2023-01-04,19.25410270690918,3.1781464638365176,1,20.007084165300643,19.68250274658203,77.83999633789062,82.80285753522601,81.82428577968052,5.478499889373779,5.312190123966762,5.273102862494333,11.725309371948242,12.46010971069336,12.2164489201137
2023-01-05,19.947418212890625,3.6008715468867525,1,19.880592891148158,19.79228755405971,78.69000244140625,82.05571528843471,81.53785760062081,5.430099964141846,5.3425615174429755,5.281552859715053,12.088961601257324,12.311981064932686,12.276008265359062
2023-01-06,19.830472946166992,-0.5862676837449565,0,19.717108862740652,19.89312253679548,78.56999969482422,81.23285784040179,81.34928621564593,5.349800109863281,5.350775786808559,5.284645080566406,12.373985290527344,12.270241464887347,12.367779731750488
2023-01-09,19.93906593322754,0.5476066423395043,1,19.606130872453964,19.982024465288436,79.6500015258789,80.71714346749442,81.3928576878139,5.224400043487549,5.344718660627093,5.279845067432949,12.206901550292969,12.141756057739258,12.396716799054827
2023-01-10,20.122835159301758,0.9216541371076747,1,19.557204927716935,20.042883464268275,80.0999984741211,80.4085715157645,81.41428593226841,5.253699779510498,5.340304374694824,5.283795050212315,12.639351844787598,12.101597240992955,12.41958863394601
2023-01-11,20.28154754638672,0.7887178214626367,1,19.71949577331543,20.085246222359793,82.66999816894531,79.94571358816964,81.60571452549526,5.198299884796143,5.32784720829555,5.283680745533535,13.219228744506836,12.270084517342704,12.488063744136266
2023-01-12,20.57390785217285,1.4415088647326657,1,19.99276433672224,20.123432295663015,84.02999877929688,80.22142791748047,81.73642894199916,5.1585001945495605,5.299042837960379,5.283173629215786,13.14060115814209,12.484905651637487,12.567656721387591
2023-01-13,20.523788452148438,-0.24360661272778694,0,20.17414801461356,20.090616089957102,85.27999877929688,81.28428540910993,82.04357147216797,5.107699871063232,5.246071406773159,5.279130765369961,12.934205055236816,12.657605034964424,12.558857372828893
2023-01-17,21.31734275817871,3.8665098691718525,1,20.405651092529297,20.061379977634974,85.91999816894531,82.31714194161552,82.18642861502511,5.145999908447266,5.167042800358364,5.258909293583462,12.786778450012207,12.807839257376534,12.53904036113194
2023-01-18,20.941448211669922,-1.7633274032926582,0,20.54884856087821,20.077489716666086,84.9800033569336,83.23285675048828,82.23285729544503,5.099599838256836,5.1492141996111185,5.246966430119106,12.85557746887207,12.900507245744977,12.521131651742119
